# shift_cm-1 intensity_mean intensity_std
1114.398001 1154.493848 20.699947
1116.077109 1152.528737 20.340875
1117.756217 1149.856144 20.827250
1119.435325 1149.714620 21.984029
1121.114433 1150.306392 23.096371
1122.793541 1149.767143 23.897704
1124.472649 1148.275610 25.919428
1126.151757 1147.898132 25.650483
1127.830865 1147.662830 24.958934
1129.509973 1148.870985 24.083855
1131.189081 1151.412595 23.172703
1132.868189 1146.693020 23.667404
1134.547297 1144.652492 21.287274
1136.226405 1142.805789 19.580210
1137.905513 1141.266938 18.576894
1139.584621 1140.631218 17.466485
1141.263729 1141.257323 14.494556
1142.942837 1143.918244 13.659840
1144.621945 1146.030315 13.750673
1146.301053 1147.898451 14.563315
1147.980161 1149.881147 16.124654
1149.659269 1148.954396 16.579512
1151.338377 1148.305776 14.661316
1153.017485 1148.404811 12.110742
1154.696593 1147.928666 11.490169
1156.375701 1145.387368 14.264833
1158.054809 1140.229015 16.597244
1159.733917 1140.624666 19.587826
1161.413025 1143.782028 20.472912
1163.092133 1148.224274 19.222575
1164.771241 1152.739185 17.871913
1166.450349 1156.404172 18.544920
1168.129457 1161.235083 20.411311
1169.808565 1160.731244 22.423508
1171.487673 1157.789030 24.638876
1173.166781 1155.429496 26.186788
1174.845889 1153.328438 23.710804
1176.524997 1148.500772 19.502805
1178.204105 1144.694444 18.474811
1179.883213 1141.037526 19.002895
1181.562321 1137.913000 20.018297
1183.241429 1138.568880 21.986759
1184.920537 1148.411944 23.692915
1186.599645 1155.895489 22.626675
1188.278753 1161.168106 22.178529
1189.957861 1163.409349 23.721990
1191.636969 1160.620139 26.298338
1193.316077 1160.503159 28.621746
1194.995185 1159.025676 30.847433
1196.674293 1158.174958 31.860591
1198.353401 1158.504871 30.623572
1200.032509 1159.330124 27.717813
1201.711617 1156.804097 26.751969
1203.390725 1156.684365 26.246261
1205.069833 1157.768744 23.724044
1206.748941 1158.722672 20.729930
1208.428049 1159.676350 18.598900
1210.107157 1166.775143 16.578730
1211.786265 1166.788101 17.403606
1213.465373 1165.645150 16.917767
1215.144481 1162.856033 17.415038
1216.823589 1158.771637 19.345998
1218.502697 1156.395515 18.564848
1220.181805 1155.574783 18.349800
1221.860913 1156.448993 19.145755
1223.540021 1158.467825 20.688449
1225.219129 1160.974806 23.508885
1226.898237 1163.423514 28.594488
1228.577345 1166.869245 29.936372
1230.256453 1171.142588 30.300067
1231.935561 1173.392489 30.728848
1233.614669 1174.690626 29.452722
1235.293777 1175.906318 25.791551
1236.972885 1173.618861 24.566077
1238.651993 1173.092010 21.664115
1240.331101 1170.369460 19.319355
1242.010209 1168.353258 16.779303
1243.689317 1168.198009 13.748493
1245.368425 1168.739004 11.445701
1247.047533 1172.587998 11.697584
1248.726641 1176.277876 13.383241
1250.405749 1179.501624 16.317887
1252.084857 1181.309337 19.389999
1253.763965 1181.881188 21.323016
1255.443073 1185.552627 21.898789
1257.122181 1183.545314 23.919986
1258.801289 1182.098563 21.167548
1260.480397 1180.513130 17.499942
1262.159505 1178.227818 15.015954
1263.838613 1175.407415 13.083359
1265.517721 1172.527954 13.702316
1267.196829 1172.891650 16.434376
1268.875937 1172.397008 16.680280
1270.555045 1169.977924 16.806303
1272.234153 1166.448299 18.957200
1273.913261 1164.572861 22.904572
1275.592369 1166.094223 23.904471
1277.271477 1167.162734 26.280291
1278.950585 1169.124414 27.513848
1280.629693 1171.190354 27.924778
1282.308801 1172.201629 28.738189
1283.987909 1175.573595 25.258969
1285.667017 1173.402700 22.298767
1287.346125 1172.579207 21.659164
1289.025233 1171.998383 23.753777
1290.704341 1170.369579 26.483820
1292.383449 1167.265087 26.113329
1294.062557 1161.593418 26.280985
1295.741665 1159.867960 24.354860
1297.420773 1158.477137 26.438345
1299.099881 1157.253504 27.418301
1300.778989 1156.856999 25.250385
1302.458097 1157.835355 24.386646
1304.137205 1159.113501 25.340456
1305.816313 1160.112710 27.054416
1307.495421 1159.806702 27.010121
1309.174529 1158.636523 25.803720
1310.853637 1158.702312 25.366943
1312.532745 1164.029296 27.902797
1314.211853 1165.720353 30.966820
1315.890961 1163.753173 28.441641
1317.570069 1162.840222 25.089340
1319.249177 1164.975986 22.597200
1320.928285 1167.985937 20.469497
1322.607393 1163.246011 21.527399
1324.286501 1166.218053 19.718169
1325.965609 1167.009541 18.802791
1327.644717 1167.080973 19.137809
1329.323825 1167.241947 19.699737
1331.002933 1168.082542 19.290660
1332.682041 1170.903235 18.294446
1334.361149 1172.553229 18.284108
1336.040257 1177.653290 21.577619
1337.719365 1179.261368 26.021431
1339.398473 1177.173868 28.415968
1341.077581 1175.424815 27.667753
1342.756689 1178.715725 28.596265
1344.435797 1177.933752 28.128692
1346.114905 1172.849085 28.220066
1347.794013 1169.368284 27.004771
1349.473121 1166.112996 25.757186
1351.152229 1161.773047 24.306548
1352.831337 1161.842384 20.317267
1354.510445 1164.558805 19.364611
1356.189553 1172.112564 17.773471
