# shift_cm-1 intensity_mean intensity_std
909.229009 164.546475 147.642903
910.908117 163.381480 148.299782
912.587225 163.496021 147.040607
914.266333 163.059812 145.984441
915.945441 162.618896 145.230813
917.624549 163.148249 144.676372
919.303657 163.048170 144.354238
920.982765 162.574609 144.590024
922.661873 161.751379 145.235675
924.340981 160.646173 145.948289
926.020089 159.793232 143.640594
927.699197 159.409261 143.559277
929.378305 158.593040 143.389056
931.057413 157.298121 142.279625
932.736521 157.560599 141.644221
934.415629 157.767546 142.673972
936.094737 158.015102 142.967640
937.773845 158.478407 142.889494
939.452953 159.537958 145.008581
941.132061 160.451875 145.798823
942.811169 162.970933 147.143762
944.490277 166.251998 148.959728
946.169385 168.956236 150.860425
947.848493 172.690616 151.963472
949.527601 177.167300 153.134624
951.206709 180.949062 153.303534
952.885817 183.117072 152.269931
954.564925 184.215374 154.099502
956.244033 184.242422 156.277328
957.923141 185.613759 159.023676
959.602249 188.515790 162.320682
961.281357 191.138755 165.917098
962.960465 193.638946 168.397440
964.639573 195.193073 172.773797
966.318681 196.348440 177.319496
967.997789 198.016034 179.281984
969.676897 203.158607 183.115507
971.356005 206.298675 184.995978
973.035113 209.022394 186.486024
974.714221 212.363767 188.535188
976.393329 216.234417 191.195867
978.072437 217.762080 192.258250
979.751545 219.354745 192.952864
981.430653 221.441727 193.815878
983.109761 223.566704 195.347802
984.788869 227.527967 195.731040
986.467977 229.172480 197.229922
988.147085 229.902685 198.596301
989.826193 231.193347 198.891594
991.505301 231.562619 201.623052
993.184409 235.242188 201.148777
994.863517 237.995621 202.355426
996.542625 238.836937 205.446347
998.221733 239.717557 205.427063
999.900841 240.757514 207.225964
1001.579949 242.198893 209.151735
1003.259057 243.987956 210.404557
1004.938165 246.006187 210.369426
1006.617273 248.058341 210.772267
1008.296381 249.800979 213.674755
1009.975489 251.461133 216.955149
1011.654597 253.405858 219.581859
1013.333705 256.485028 221.247653
1015.012813 257.123550 225.125490
1016.691921 257.624669 228.769591
1018.371029 258.808712 230.869114
1020.050137 260.819702 230.743171
1021.729245 256.598743 237.018559
1023.408353 258.073712 239.800995
1025.087461 259.470599 242.247527
1026.766569 259.134747 244.997681
1028.445677 259.031078 246.175106
1030.124785 259.099096 245.306392
1031.803893 261.023235 245.714936
1033.483001 264.200980 247.648328
1035.162109 267.796432 250.478806
1036.841217 271.074210 248.687224
1038.520325 276.779428 248.523210
1040.199433 280.355031 249.736949
1041.878541 281.427530 251.222160
1043.557649 282.012467 251.031961
1045.236757 284.835398 252.944198
1046.915865 287.781587 257.441382
1048.594973 292.145606 260.966690
1050.274081 297.350986 261.455233
1051.953189 297.082108 260.127904
1053.632297 299.512731 259.953767
1055.311405 302.121980 258.590721
1056.990513 304.109154 256.100912
1058.669621 304.912371 253.357779
1060.348729 302.791158 256.554547
1062.027837 301.208169 256.752204
1063.706945 300.089779 255.531761
1065.386053 298.454288 253.398821
1067.065161 294.302765 250.189516
1068.744269 287.532747 252.558569
1070.423377 284.389442 255.414753
1072.102485 282.801684 256.718522
1073.781593 280.850645 255.288355
1075.460701 277.050198 251.086582
1077.139809 275.728210 249.571943
1078.818917 275.758876 247.557317
1080.498025 275.589111 244.073522
1082.177133 273.858497 239.073404
1083.856241 271.115014 235.167185
1085.535349 268.288262 237.365529
1087.214457 265.897761 235.957347
1088.893565 263.721312 230.927103
1090.572673 261.059360 226.099209
1092.251781 253.821708 221.467803
1093.930889 247.883286 220.511879
1095.609997 244.187088 219.763783
1097.289105 242.318184 217.913560
1098.968213 240.541342 215.227848
1100.647321 237.360355 211.675633
1102.326429 237.048774 208.068550
1104.005537 235.923125 204.000609
1105.684645 233.088270 199.730644
1107.363753 232.241053 196.875295
1109.042861 231.786034 195.611678
1110.721969 230.773032 196.326844
1112.401077 229.031677 196.637292
1114.080185 226.803589 195.756719
1115.759293 225.220198 197.500309
1117.438401 222.091314 195.590403
1119.117509 220.003909 195.140794
1120.796617 217.737166 195.404175
1122.475725 214.570309 195.195428
1124.154833 213.376192 194.448086
1125.833941 211.166125 191.151625
1127.513049 210.256137 188.193920
1129.192157 209.254943 186.595767
1130.871265 206.943262 186.138672
1132.550373 206.111804 183.977211
1134.229481 205.473858 182.386115
1135.908589 205.892792 182.552219
1137.587697 205.862522 183.539630
1139.266805 204.292133 183.873537
1140.945913 205.098053 181.520860
1142.625021 206.063443 181.095205
1144.304129 205.038138 180.539736
1145.983237 203.010964 179.728394
1147.662345 201.563543 179.060509
1149.341453 201.159221 179.280833
1151.020561 201.729192 180.924843
1152.699669 201.853251 182.275152
1154.378777 200.967396 182.929229
1156.057885 199.286227 182.628486
1157.736993 199.609297 180.175716
1159.416101 201.082477 179.896661
1161.095209 202.019456 179.951964
1162.774317 202.171169 179.835488
1164.453425 202.081240 179.294874
1166.132533 204.124819 177.934452
1167.811641 205.213186 178.617659
1169.490749 204.099926 178.880540
1171.169857 202.473930 178.885003
1172.848965 201.411798 179.280814
1174.528073 199.240781 180.898294
1176.207181 197.827738 182.529488
1177.886289 194.889469 183.506649
1179.565397 191.982597 183.945093
1181.244505 190.144183 183.420271
1182.923613 188.954457 180.290265
1184.602721 188.929396 179.521923
1186.281829 188.487764 177.523306
1187.960937 187.792832 175.216473
1189.640045 187.536534 173.311474
1191.319153 188.771867 172.169010
1192.998261 187.543018 169.901734
1194.677369 186.872581 169.968179
1196.356477 187.050754 169.536966
1198.035585 187.968243 169.102658
1199.714693 189.285528 170.770787
1201.393801 191.096895 171.986940
1203.072909 191.515503 173.324383
1204.752017 191.925851 172.651346
1206.431125 191.940821 170.458129
1208.110233 191.284960 168.072520
1209.789341 192.159537 167.008461
1211.468449 190.983220 166.427843
1213.147557 188.276236 164.366095
1214.826665 186.168795 162.516339
1216.505773 185.133043 161.551229
1218.184881 182.500355 159.621092
1219.863989 181.724961 158.970035
1221.543097 180.289636 157.466803
1223.222205 179.616098 157.914787
1224.901313 179.864285 159.519557
1226.580421 180.058918 159.286161
1228.259529 178.187397 159.527987
1229.938637 178.180142 158.684083
1231.617745 177.845080 159.300507
1233.296853 177.824251 160.036682
1234.975961 178.886290 159.439813
1236.655069 179.683512 159.122620
1238.334177 181.082097 158.437746
1240.013285 182.410713 158.555632
1241.692393 183.463984 158.398035
1243.371501 183.940921 157.417205
1245.050609 183.568358 155.912328
1246.729717 184.571944 155.786401
1248.408825 184.479661 157.703754
1250.087933 184.422943 158.694647
1251.767041 184.517401 159.288748
1253.446149 184.709539 160.594241
1255.125257 185.633251 161.358306
1256.804365 185.030971 163.777232
1258.483473 186.028818 164.774015
1260.162581 187.126578 165.576456
