# shift_cm-1 intensity_mean intensity_std
665.757335 371.563299 122.746832
667.436444 371.590922 120.575228
669.115553 380.868939 101.420666
670.794662 358.133351 95.835659
672.473771 366.297705 107.759501
674.152880 373.533387 118.204146
675.831989 359.485717 117.303197
677.511098 355.829497 117.163515
679.190207 355.560904 118.675654
680.869316 357.378219 119.256735
682.548425 359.268834 123.908930
684.227534 356.149286 117.091276
685.906643 349.560849 109.451084
687.585752 341.087062 104.129715
689.264861 339.531906 110.491007
690.943970 335.412866 108.412158
692.623079 328.004716 108.568858
694.302188 316.537745 116.464430
695.981297 320.234061 113.406892
697.660406 316.999402 111.317471
699.339515 312.411349 110.891499
701.018624 315.531038 112.196874
702.697733 308.823851 97.207911
704.376842 307.721696 98.137733
706.055951 309.874269 110.505570
707.735060 296.227101 107.038214
709.414169 305.916840 102.803763
711.093278 309.256204 101.928656
712.772387 296.452146 103.468948
714.451496 302.168997 99.776617
716.130605 305.520116 100.118283
717.809714 305.233061 103.476214
719.488823 299.611086 108.452325
721.167932 298.929368 119.359853
722.847041 307.905181 115.187223
724.526150 316.640417 104.440636
726.205259 304.104977 104.428713
727.884368 319.097258 112.003155
729.563477 320.176267 109.528136
731.242586 306.963676 99.406988
732.921695 308.923825 112.435488
