# shift_cm-1 intensity_mean intensity_std
462.904097 42983.126926 2480.111105
464.583205 42986.499212 2496.910333
466.262313 43006.806272 2509.959204
467.941421 43015.611981 2519.981799
469.620529 43009.318086 2526.914844
471.299637 43028.890890 2526.739558
472.978745 43029.009334 2531.602738
474.657853 43017.656305 2538.216071
476.336961 43013.785020 2536.939363
478.016069 42969.007209 2526.805338
479.695177 42924.808532 2512.217557
481.374285 42913.514618 2494.594146
483.053393 42878.812440 2488.701488
484.732501 42839.377696 2481.460341
486.411609 42798.667794 2470.944937
488.090717 42781.222451 2465.331375
489.769825 42756.267690 2451.365209
491.448933 42727.447286 2434.750524
493.128041 42703.287995 2430.827484
494.807149 42693.093849 2422.775349
496.486257 42686.895774 2415.324935
498.165365 42679.659020 2411.563439
499.844473 42696.469990 2410.463341
501.523581 42689.150822 2413.276802
503.202689 42657.200809 2420.617344
504.881797 42673.926154 2439.233195
506.560905 42691.801071 2459.533070
508.240013 42721.289599 2478.506485
509.919121 42788.921558 2489.669391
511.598229 42826.037995 2495.659204
513.277337 42875.177630 2498.430696
514.956445 42955.705911 2497.883746
516.635553 43016.215324 2496.732735
518.314661 43074.027130 2493.876912
519.993769 43131.128844 2491.661647
521.672877 43194.460496 2502.981680
523.351985 43262.479247 2512.475826
525.031093 43325.119101 2520.568880
526.710201 43370.532830 2527.016589
528.389309 43395.482584 2525.863025
530.068417 43413.080258 2535.156566
531.747525 43427.104171 2557.538224
533.426633 43471.128447 2581.047456
535.105741 43505.407363 2596.205574
536.784849 43533.445233 2603.002045
538.463957 43558.913078 2597.213180
540.143065 43580.303831 2593.015149
541.822173 43601.836227 2592.410520
543.501281 43624.964414 2596.664066
545.180389 43630.034297 2595.310587
546.859497 43639.380369 2593.950307
548.538605 43658.582388 2593.354577
550.217713 43709.961765 2596.350007
551.896821 43762.604937 2604.981384
553.575929 43801.496020 2615.050749
555.255037 43814.661730 2624.589634
556.934145 43872.706805 2630.030541
558.613253 43915.915565 2646.912667
560.292361 43941.317504 2672.125740
561.971469 43947.505829 2686.166521
563.650577 43980.309015 2695.308933
565.329685 44011.525256 2702.332593
567.008793 44018.136566 2708.798867
568.687901 44039.751217 2733.882219
570.367009 44037.353944 2761.236652
572.046117 44014.081023 2789.078570
573.725225 44017.448399 2816.213035
575.404333 44018.361088 2835.152765
577.083441 44030.102828 2845.637264
578.762549 44068.879647 2844.644519
580.441657 44077.936696 2857.702279
582.120765 44090.009237 2862.939303
583.799873 44108.026675 2858.920475
585.478981 44124.103185 2855.061931
587.158089 44141.571227 2844.247650
588.837197 44157.508313 2823.687679
590.516305 44168.600446 2787.543282
592.195413 44208.175031 2761.807581
593.874521 44232.182455 2740.650884
595.553629 44243.396065 2724.364842
597.232737 44296.076821 2720.462050
598.911845 44317.519636 2711.314575
600.590953 44338.970114 2701.802190
602.270061 44387.274313 2696.033460
603.949169 44427.838453 2682.439705
605.628277 44455.521417 2677.165635
607.307385 44470.432193 2681.957793
608.986493 44473.361189 2700.020404
610.665601 44486.345181 2709.921878
612.344709 44499.035841 2717.324020
614.023817 44504.678512 2725.228350
615.702925 44547.483325 2722.640651
617.382033 44571.001315 2705.681931
619.061141 44581.937757 2679.146861
620.740249 44609.725228 2657.938799
622.419357 44623.556615 2628.541723
624.098465 44650.285579 2600.821741
625.777573 44702.364587 2579.165203
627.456681 44712.777590 2560.636508
629.135789 44749.900192 2537.960047
630.814897 44798.449908 2515.614733
632.494005 44830.107609 2502.892372
634.173113 44857.872092 2493.221535
635.852221 44876.166523 2483.773409
637.531329 44886.153004 2475.617040
639.210437 44922.773038 2490.566027
640.889545 44965.193503 2496.091702
642.568653 45014.196301 2501.803866
644.247761 45072.267126 2517.861424
645.926869 45097.568120 2514.470886
647.605977 45123.823940 2501.065077
649.285085 45151.328880 2484.641772
650.964193 45166.822392 2491.566979
